time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/critic_loss
888,21312,-202.57396604000002,30,24.0,709,21211,22117.650390625,0.0003,-23.648941040039062,432.9831237792969,11288411.0
892,21408,-201.4709875,30,24.0,712,21307,22483.576171875,0.0003,-21.53477668762207,445.4201965332031,25340424.0
896,21504,-197.27042199,30,24.0,716,21403,23698.720703125,0.0003,-22.230527877807617,458.3397216796875,21468164.0
900,21600,-189.87481300999997,30,24.0,719,21499,24018.19140625,0.0003,-24.90277671813965,471.67718505859375,18529260.0
904,21696,-195.08367216,30,24.0,722,21595,24854.95703125,0.0003,-23.554561614990234,485.3030090332031,21173660.0
908,21792,-200.60674290999998,30,24.0,725,21691,25450.373046875,0.0003,-24.466703414916992,499.4655456542969,20346368.0
912,21888,-198.71681984999998,30,24.0,728,21787,26469.125,0.0003,-24.873750686645508,514.0350341796875,22301774.0
916,21984,-199.64549115999998,30,24.0,731,21883,26675.990234375,0.0003,-25.659521102905273,528.893310546875,25685488.0
920,22080,-198.78751144000006,30,24.0,734,21979,27477.3828125,0.0003,-22.26969337463379,544.2695922851562,43406120.0
924,22176,-197.64425382999997,30,24.0,737,22075,28615.958984375,0.0003,-26.397216796875,560.1834106445312,31273904.0
928,22272,-199.59031841999996,30,24.0,740,22171,29438.625,0.0003,-26.09633445739746,576.4415893554688,24019632.0
932,22368,-199.43589388,30,24.0,743,22267,30342.298828125,0.0003,-26.173940658569336,593.1444702148438,35645364.0
936,22464,-202.55744523,30,24.0,746,22363,30766.12890625,0.0003,-24.657503128051758,610.3388671875,36266552.0
940,22560,-206.28329474000003,30,24.0,749,22459,31643.294921875,0.0003,-22.018156051635742,628.1799926757812,46657348.0
944,22656,-209.94022981999998,30,24.0,752,22555,33137.0546875,0.0003,-23.215566635131836,646.497314453125,29798740.0
948,22752,-207.40036858000002,30,24.0,755,22651,33600.828125,0.0003,-25.697484970092773,665.4005126953125,54468848.0
952,22848,-205.05944037999998,30,24.0,758,22747,34060.97265625,0.0003,-24.060317993164062,684.83837890625,28533506.0
956,22944,-203.78251577999998,30,24.0,761,22843,35917.69140625,0.0003,-26.86359977722168,704.80517578125,47190408.0
960,23040,-201.78357001,30,24.0,764,22939,36214.890625,0.0003,-21.89613151550293,725.2105712890625,67553240.0
964,23136,-207.90091001000002,30,24.0,767,23035,37941.80078125,0.0003,-27.147686004638672,746.4583129882812,38431244.0
968,23232,-206.39845653,30,24.0,770,23131,37943.40625,0.0003,-20.788419723510742,768.2501831054688,79680424.0
972,23328,-211.28511214,30,24.0,773,23227,39907.4140625,0.0003,-25.796154022216797,790.7593383789062,77060296.0
976,23424,-216.05310372999998,30,24.0,776,23323,41158.70703125,0.0003,-28.321365356445312,813.6163940429688,71320944.0
980,23520,-217.33702683999996,30,24.0,779,23419,42001.27734375,0.0003,-26.619382858276367,837.4666748046875,65816784.0
984,23616,-217.13148097,30,24.0,782,23515,42614.296875,0.0003,-24.663803100585938,861.6939697265625,78298608.0
988,23712,-219.51161957,30,24.0,785,23611,44365.38671875,0.0003,-26.546905517578125,886.6897583007812,91311048.0
992,23808,-221.83824914000002,30,24.0,788,23707,45849.9375,0.0003,-28.67936897277832,912.4249267578125,81049648.0
996,23904,-220.02287411,30,24.0,791,23803,46169.9140625,0.0003,-23.392263412475586,938.9044189453125,128286864.0
1000,24000,-218.80645624000002,30,24.0,794,23899,48024.2578125,0.0003,-24.52797508239746,966.4523315429688,106838672.0
1004,24096,-212.69216722,30,24.0,797,23995,50344.625,0.0003,-31.263872146606445,994.416748046875,76178128.0
1008,24192,-209.97740276999997,30,24.0,800,24091,50758.42578125,0.0003,-25.658451080322266,1023.4230346679688,90026560.0
1012,24288,-209.21349476000003,30,24.0,803,24187,52647.65234375,0.0003,-26.545825958251953,1053.1087646484375,81373648.0
1016,24384,-211.30289353,30,24.0,806,24283,53956.6484375,0.0003,-27.40010643005371,1083.665283203125,136222336.0
1020,24480,-213.57588176000002,30,24.0,809,24379,55741.3203125,0.0003,-29.683536529541016,1115.1568603515625,140841888.0
1024,24576,-210.66904693,30,24.0,812,24475,56167.6875,0.0003,-20.60491180419922,1147.6927490234375,151216864.0
1028,24672,-210.67131399000002,30,24.0,815,24571,59532.08203125,0.0003,-27.983213424682617,1180.9852294921875,87949592.0
1032,24768,-209.53622925000002,30,24.0,818,24667,59585.296875,0.0003,-26.39623260498047,1214.98388671875,123871480.0
1036,24864,-208.11176361000003,30,24.0,821,24763,62174.56640625,0.0003,-29.1644229888916,1250.4127197265625,106124552.0
1040,24960,-205.62168486,30,24.0,824,24859,64326.375,0.0003,-23.559064865112305,1287.0279541015625,140206048.0
1044,25056,-202.85217165999998,30,24.0,827,24955,66052.3515625,0.0003,-28.132808685302734,1323.8868408203125,135978592.0
1048,25152,-202.86228365999995,30,24.0,830,25051,67006.8125,0.0003,-27.176433563232422,1362.13134765625,169623328.0
1052,25248,-202.39722014999998,30,24.0,833,25147,69672.21875,0.0003,-27.86516571044922,1401.926513671875,152133600.0
1056,25344,-199.07556142,30,24.0,836,25243,72035.09375,0.0003,-30.12616539001465,1443.117431640625,197830080.0
1060,25440,-198.95602544999997,30,24.0,839,25339,72674.8359375,0.0003,-26.086999893188477,1484.7042236328125,169131968.0
1064,25536,-200.79473969999998,30,24.0,842,25435,75319.234375,0.0003,-30.373741149902344,1528.2012939453125,176407424.0
1068,25632,-207.62408624,30,24.0,845,25531,77583.0390625,0.0003,-30.53451156616211,1572.3570556640625,277286048.0
1072,25728,-201.83076003000002,30,24.0,848,25627,80315.453125,0.0003,-28.45439338684082,1618.208984375,240989632.0
1076,25824,-197.50396254000003,30,24.0,851,25723,81566.4609375,0.0003,-28.68335723876953,1664.92724609375,251772416.0
1080,25920,-195.9514404,30,24.0,854,25819,83126.9765625,0.0003,-29.951810836791992,1713.544921875,265898080.0
1084,26016,-194.38106965,30,24.0,857,25915,86364.859375,0.0003,-25.99494171142578,1762.86767578125,400287360.0
1088,26112,-187.53882087000002,30,24.0,860,26011,88734.2578125,0.0003,-28.222272872924805,1814.2674560546875,335447360.0
1092,26208,-184.90244696999997,30,24.0,863,26107,90924.125,0.0003,-26.685993194580078,1867.5318603515625,370000032.0
1096,26304,-187.92074849000005,30,24.0,866,26203,93606.0390625,0.0003,-29.750627517700195,1921.5965576171875,436932864.0
1100,26400,-191.06140878,30,24.0,869,26299,97813.6953125,0.0003,-33.012794494628906,1978.1827392578125,434875584.0
1104,26496,-194.3261057,30,24.0,872,26395,99408.265625,0.0003,-27.196575164794922,2036.5574951171875,294365632.0
1108,26592,-199.9303536,30,24.0,875,26491,101081.4375,0.0003,-28.15282440185547,2096.1171875,540376320.0
1112,26688,-200.09266448,30,24.0,878,26587,105402.734375,0.0003,-25.78546905517578,2157.05029296875,460906496.0
1116,26784,-199.16926098,30,24.0,881,26683,109528.4375,0.0003,-32.75773620605469,2219.246826171875,463705536.0
1120,26880,-199.39015232999998,30,24.0,884,26779,112471.1953125,0.0003,-31.387836456298828,2283.264892578125,366928288.0
1124,26976,-199.59015411000001,30,24.0,887,26875,115379.3671875,0.0003,-31.536334991455078,2350.10693359375,396503712.0
1128,27072,-203.20484517999995,30,24.0,890,26971,117349.515625,0.0003,-27.777292251586914,2417.73974609375,494930624.0
1132,27168,-203.41359184,30,24.0,893,27067,120401.1875,0.0003,-29.33435821533203,2488.460205078125,783097984.0
1136,27264,-199.78569287,30,24.0,896,27163,125154.734375,0.0003,-31.196910858154297,2561.332275390625,617491584.0
1140,27360,-196.85795184999998,30,24.0,899,27259,127744.1640625,0.0003,-27.2714900970459,2636.0166015625,816938624.0
1144,27456,-199.36748954999996,30,24.0,902,27355,132807.484375,0.0003,-28.295167922973633,2711.673095703125,824795264.0
1148,27552,-203.54708025,30,24.0,905,27451,136334.21875,0.0003,-31.387409210205078,2790.573486328125,992763200.0
1152,27648,-200.53358237999998,30,24.0,909,27547,139324.0625,0.0003,-28.565650939941406,2873.194091796875,731484800.0
1156,27744,-205.67911594,30,24.0,912,27643,142437.875,0.0003,-28.01380729675293,2956.255615234375,945296128.0
1160,27840,-204.42520923,30,24.0,914,27739,147514.515625,0.0003,-29.272491455078125,3041.0888671875,985710912.0
1164,27936,-197.85062224,30,24.0,917,27835,154936.125,0.0003,-36.19741439819336,3128.95166015625,1037282560.0
1168,28032,-196.55575217,30,24.0,920,27931,155456.484375,0.0003,-30.571758270263672,3219.832275390625,990604928.0
1172,28128,-201.62120787999996,30,24.0,923,28027,160472.03125,0.0003,-31.096330642700195,3312.357177734375,984729472.0
1176,28224,-202.10436737000003,30,24.0,926,28123,165212.0,0.0003,-34.0780029296875,3408.925537109375,1263859456.0
1180,28320,-201.35237832,30,24.0,929,28219,169678.15625,0.0003,-28.950990676879883,3507.720458984375,1110030336.0
1184,28416,-208.85228302,30,24.0,932,28315,174651.375,0.0003,-30.80584716796875,3609.905029296875,1577401216.0
1188,28512,-211.28402959000002,30,24.0,935,28411,181207.375,0.0003,-31.498863220214844,3714.634521484375,1545386496.0
1192,28608,-214.96885257999998,30,24.0,938,28507,184767.1875,0.0003,-33.388771057128906,3823.331787109375,1586588288.0
1196,28704,-214.116245,30,24.0,941,28603,190657.15625,0.0003,-31.65033721923828,3934.890869140625,959432320.0
1200,28800,-213.18195181,30,24.0,944,28699,196420.046875,0.0003,-32.771240234375,4050.322998046875,1396072192.0
1204,28896,-215.65700234,30,24.0,947,28795,204073.09375,0.0003,-36.235538482666016,4168.748046875,1413336704.0
1208,28992,-208.92328113,30,24.0,950,28891,204586.28125,0.0003,-26.446876525878906,4290.83984375,1985158400.0
1212,29088,-205.62995597,30,24.0,953,28987,214910.1875,0.0003,-29.094837188720703,4416.06982421875,2740994560.0
1216,29184,-209.87446341999996,30,24.0,956,29083,217637.03125,0.0003,-28.20917320251465,4543.14306640625,2400802816.0
1220,29280,-209.18103317,30,24.0,959,29179,225185.40625,0.0003,-33.22333526611328,4673.953125,1651827712.0
1224,29376,-215.69553802000007,30,24.0,962,29275,236144.96875,0.0003,-38.21770095825195,4809.0107421875,2459921408.0
1228,29472,-221.14470686999996,30,24.0,966,29371,236768.171875,0.0003,-30.784700393676758,4949.44873046875,1734695680.0
1232,29568,-223.45181061000002,30,24.0,969,29467,243581.265625,0.0003,-31.8231143951416,5093.044921875,2421763584.0
1236,29664,-224.38699069999998,30,24.0,972,29563,250412.171875,0.0003,-30.81112289428711,5241.28759765625,2112794112.0
1240,29760,-224.11910597000002,30,24.0,975,29659,256458.609375,0.0003,-33.27315139770508,5392.72900390625,2803697664.0
1244,29856,-223.33980874,30,24.0,978,29755,264928.9375,0.0003,-33.31193542480469,5549.64111328125,3027808000.0
1248,29952,-219.04240848,30,24.0,981,29851,271704.71875,0.0003,-33.93262481689453,5710.0302734375,2977079808.0
1252,30048,-222.22990157000004,30,24.0,984,29947,277230.125,0.0003,-30.688858032226562,5876.2705078125,2039687424.0
1256,30144,-219.80638845000004,30,24.0,987,30043,286948.65625,0.0003,-31.741416931152344,6050.3330078125,3581044736.0
1260,30240,-227.33761384999997,30,24.0,990,30139,293390.9375,0.0003,-31.024749755859375,6226.36767578125,2326304000.0
1264,30336,-231.01324942000002,30,24.0,993,30235,303182.78125,0.0003,-34.748565673828125,6407.96435546875,4118798848.0
1268,30432,-224.63130638,30,24.0,996,30331,309452.78125,0.0003,-31.649688720703125,6595.79443359375,3339905536.0
1272,30528,-223.14352573,30,24.0,999,30427,319907.3125,0.0003,-33.37968826293945,6785.7255859375,4715797504.0
1276,30624,-222.77048709000002,30,24.0,1002,30523,328734.75,0.0003,-35.12865447998047,6983.53662109375,4293797120.0
1280,30720,-217.98160905000003,30,24.0,1005,30619,342648.15625,0.0003,-34.31595230102539,7185.18115234375,5231668736.0
1284,30816,-213.04771420999998,30,24.0,1008,30715,344191.1875,0.0003,-34.56158447265625,7397.302734375,5751726080.0
1288,30912,-213.93025617999996,30,24.0,1011,30811,362277.1875,0.0003,-35.059165954589844,7615.3232421875,5019329024.0
1292,31008,-210.63460223,30,24.0,1014,30907,371987.875,0.0003,-34.699371337890625,7835.48681640625,6406274048.0
1296,31104,-213.28421406000004,30,24.0,1017,31003,376898.3125,0.0003,-35.24510192871094,8059.6474609375,5267300352.0
1300,31200,-206.43669395999999,30,24.0,1020,31099,318250.3125,0.0003,1.4186407327651978,8180.1455078125,4387623424.0
1304,31296,-196.49262341000002,30,24.0,1023,31195,298310.84375,0.0003,12.881878852844238,8124.99072265625,3357388288.0
1308,31392,-195.08128653,30,24.0,1026,31291,295271.375,0.0003,12.076803207397461,8034.02392578125,2652604416.0
1312,31488,-192.30087384,30,24.0,1029,31387,282017.71875,0.0003,12.718677520751953,7931.94775390625,3466172416.0
1316,31584,-184.96693099000004,30,24.0,1032,31483,273999.15625,0.0003,13.39584732055664,7823.2265625,2474711552.0
1320,31680,-182.47807226,30,24.0,1035,31579,265877.21875,0.0003,13.593710899353027,7710.80908203125,2839337216.0
1324,31776,-173.53388762999998,30,24.0,1038,31675,259636.984375,0.0003,14.081696510314941,7596.21044921875,3174516736.0
1328,31872,-162.93505177999998,30,24.0,1041,31771,257913.53125,0.0003,14.028964042663574,7479.576171875,2565085696.0
1332,31968,-155.79137825,30,24.0,1044,31867,246846.5,0.0003,14.095605850219727,7359.41064453125,2080825600.0
1336,32064,-157.20427107999998,30,24.0,1046,31963,240247.421875,0.0003,13.463594436645508,7236.63330078125,1523175296.0
1340,32160,-158.47159681,30,24.0,1049,32059,237327.484375,0.0003,13.607402801513672,7112.939453125,2549723648.0
1344,32256,-151.28678856,30,24.0,1052,32155,231557.875,0.0003,13.715583801269531,6988.0400390625,2359949824.0
1348,32352,-150.66009886,30,24.0,1055,32251,221703.234375,0.0003,13.626646995544434,6860.712890625,1262455296.0
1352,32448,-143.97205110000002,30,24.0,1058,32347,218182.34375,0.0003,12.936768531799316,6732.13525390625,1689682688.0
1356,32544,-140.05931977000003,30,24.0,1061,32443,208113.828125,0.0003,13.071901321411133,6603.72509765625,1601828608.0
1360,32640,-134.34676882,30,24.0,1064,32539,213342.59375,0.0003,12.460278511047363,6473.66357421875,1224301568.0
1364,32736,-130.93946036,30,24.0,1067,32635,203416.578125,0.0003,13.524860382080078,6343.21630859375,1564915072.0
1368,32832,-129.92380247,30,24.0,1070,32731,197069.171875,0.0003,13.642264366149902,6212.86767578125,1696403584.0
1372,32928,-123.76873078999999,30,24.0,1073,32827,193005.453125,0.0003,13.413034439086914,6082.20947265625,1284846592.0
1376,33024,-122.29760191000003,30,24.0,1076,32923,190065.46875,0.0003,12.330896377563477,5951.92041015625,1068127488.0
1380,33120,-121.28384134000002,30,24.0,1079,33019,182148.515625,0.0003,13.710153579711914,5822.82275390625,1134900736.0
1384,33216,-115.85915809,30,24.0,1082,33115,181816.734375,0.0003,13.593562126159668,5693.8583984375,744804480.0
1388,33312,-113.33894155,30,24.0,1085,33211,176165.984375,0.0003,12.80073070526123,5566.5712890625,1091452672.0
1392,33408,-108.64568972000001,30,24.0,1088,33307,173137.375,0.0003,12.933294296264648,5440.3916015625,1098758656.0
1396,33504,-102.40978398999998,30,24.0,1091,33403,167773.953125,0.0003,13.109770774841309,5315.76953125,1160352512.0
1400,33600,-105.8349013,30,24.0,1094,33499,165111.953125,0.0003,11.999231338500977,5192.0107421875,1052136576.0
1404,33696,-110.37201847,30,24.0,1097,33595,160685.84375,0.0003,12.067694664001465,5069.07373046875,1286525696.0
1408,33792,-110.90897405,30,24.0,1100,33691,160122.859375,0.0003,12.918060302734375,4948.54248046875,1020682560.0
1412,33888,-112.02506943,30,24.0,1103,33787,156807.03125,0.0003,11.856019973754883,4828.767578125,1018870656.0
1416,33984,-114.52989869999998,30,24.0,1106,33883,153864.21875,0.0003,12.972640991210938,4710.912109375,712806784.0
1420,34080,-114.03379722999998,30,24.0,1109,33979,150773.09375,0.0003,12.226104736328125,4595.44677734375,735352896.0
1424,34176,-115.06037889,30,24.0,1112,34075,145536.25,0.0003,12.397711753845215,4482.525390625,385863392.0
1428,34272,-112.2163902,30,24.0,1115,34171,143108.28125,0.0003,11.953492164611816,4370.75634765625,618733312.0
1432,34368,-112.75708122000002,30,24.0,1118,34267,140903.828125,0.0003,12.179910659790039,4262.34375,710055936.0
1436,34464,-109.88984408,30,24.0,1120,34363,136910.359375,0.0003,11.441173553466797,4155.63720703125,556047680.0
1440,34560,-103.0298275,30,24.0,1123,34459,132840.34375,0.0003,11.937445640563965,4050.6630859375,562724224.0
1444,34656,-104.10008295,30,24.0,1126,34555,130324.484375,0.0003,12.598007202148438,3948.4912109375,510553600.0
1448,34752,-104.64934711,30,24.0,1129,34651,127828.5546875,0.0003,12.317723274230957,3847.733154296875,626632704.0
1452,34848,-104.46742968999997,30,24.0,1132,34747,127846.09375,0.0003,11.37510871887207,3748.985107421875,581291264.0
1456,34944,-104.84333574999997,30,24.0,1135,34843,123766.625,0.0003,12.087970733642578,3652.913818359375,575043712.0
1460,35040,-101.65255493999999,30,24.0,1138,34939,118966.25,0.0003,11.805387496948242,3559.056884765625,558987776.0
1464,35136,-101.65356250000002,30,24.0,1141,35035,117464.1328125,0.0003,11.134936332702637,3466.86083984375,539625792.0
1468,35232,-98.37437724000002,30,24.0,1144,35131,116734.125,0.0003,11.763914108276367,3376.718017578125,480639040.0
1472,35328,-97.79475157,30,24.0,1147,35227,111470.25,0.0003,11.672708511352539,3289.1669921875,434430976.0
1476,35424,-96.40303820999998,30,24.0,1150,35323,112725.640625,0.0003,10.685487747192383,3204.808837890625,360589760.0
1480,35520,-96.67856624,30,24.0,1153,35419,112078.234375,0.0003,11.841781616210938,3121.128662109375,336042624.0
1484,35616,-97.0670195,30,24.0,1156,35515,108083.015625,0.0003,10.759526252746582,3039.3203125,484842240.0
1488,35712,-98.64394718999998,30,24.0,1159,35611,106061.8515625,0.0003,10.46030044555664,2959.007080078125,364788672.0
1492,35808,-98.0225608,30,24.0,1161,35707,104186.4296875,0.0003,10.36423397064209,2881.3134765625,482716160.0
1496,35904,-101.49815137999998,30,24.0,1164,35803,100517.3046875,0.0003,9.920255661010742,2805.745361328125,254084848.0
1500,36000,-100.59347896000001,30,24.0,1167,35899,99304.484375,0.0003,8.480339050292969,2731.962646484375,449350080.0
1504,36096,-101.94833066999998,30,24.0,1170,35995,99548.5390625,0.0003,8.470131874084473,2659.83203125,182931488.0
1508,36192,-99.01583453999997,30,24.0,1173,36091,95355.703125,0.0003,11.208754539489746,2590.565673828125,181482496.0
1512,36288,-100.8098531,30,24.0,1176,36187,93729.125,0.0003,11.12420654296875,2522.362060546875,282590240.0
1516,36384,-97.29144662,30,24.0,1179,36283,93019.9921875,0.0003,10.654916763305664,2456.958984375,248605984.0
1520,36480,-97.53112958000001,30,24.0,1182,36379,89975.28125,0.0003,7.372413635253906,2392.633544921875,331696096.0
1524,36576,-95.83359999,30,24.0,1185,36475,88400.890625,0.0003,9.792057037353516,2329.530029296875,264956448.0
1528,36672,-97.07436206999999,30,24.0,1188,36571,86839.9453125,0.0003,10.103946685791016,2268.748291015625,310552576.0
1532,36768,-97.91877786,30,24.0,1191,36667,87948.9453125,0.0003,11.396690368652344,2208.671875,216194880.0
